"Gene"	"CC02.17F1a"	"CC06.09F1a"	"CB21.03F1a"	"CC03.15F1a"	"CB05.15F1a"	"CC20.13F1a"	"CB07.01F1a"	"CB20.13F1a"
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_60"	0	4	14	0	1	0	8	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_61"	0	0	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_62"	0	0	24	0	0	1	22	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_63"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_64"	0	0	1	0	0	1	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_65"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_66"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_67"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_68"	0	0	4	0	0	1	4	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_69"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_70"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_71"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_72"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_73"	0	0	0	0	0	1	2	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_74"	0	2	25	0	2	4	26	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_75"	0	1	6	0	0	1	9	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_76"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_77"	0	0	5	0	1	1	2	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_78"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_79"	0	0	2	0	0	1	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_80"	0	0	0	0	0	0	2	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_81"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_82"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_83"	0	0	1	0	1	1	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_84"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_85"	0	0	2	0	0	1	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_86"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_87"	0	0	3	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_88"	0	0	3	0	0	0	3	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_89"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_90"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_91"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_92"	0	0	1	0	1	1	3	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_93"	0	0	0	0	0	1	4	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_94"	0	0	1	0	0	1	5	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_95"	0	0	3	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_96"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_97"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_98"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_99"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_100"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_101"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_93_length_99892_cov_53.784158_102"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_1"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_2"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_3"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_4"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_5"	0	0	6	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_6"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_7"	0	0	3	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_8"	0	0	4	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_9"	0	0	2	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_10"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_11"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_12"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_13"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_14"	0	0	3	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_15"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_16"	0	0	2	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_17"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_18"	2	1	12	1	1	1	8	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_19"	1	1	14	0	2	1	11	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_20"	2	0	65	2	3	2	5	3
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_21"	0	0	1	0	0	1	5	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_22"	0	1	18	0	0	0	265	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_23"	0	0	3	0	1	4	9	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_24"	0	0	12	0	1	4	13	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_25"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_26"	0	0	4	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_27"	0	0	3	0	0	2	4	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_28"	0	0	1	0	0	2	3	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_29"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_30"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_31"	1	0	13	1	1	2	13	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_32"	0	0	4	0	0	1	5	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_33"	0	0	2	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_34"	1	0	2	0	0	0	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_35"	0	0	5	0	1	2	7	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_36"	0	0	2	0	0	2	7	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_37"	1	1	7	0	1	2	9	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_38"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_39"	0	0	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_40"	0	1	11	0	1	1	18	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_41"	0	0	3	0	0	1	16	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_42"	0	0	3	0	0	2	3	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_43"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_44"	0	0	4	0	1	3	5	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_45"	0	0	1	0	0	2	4	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_46"	0	0	3	0	0	2	6	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_47"	0	0	16	1	1	2	23	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_48"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_49"	0	0	1	0	0	3	4	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_50"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_51"	0	0	6	0	1	1	7	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_52"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_53"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_54"	0	0	2	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_55"	0	0	0	0	0	0	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_56"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_57"	0	0	1	0	1	1	4	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_58"	0	0	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_59"	0	0	2	0	0	1	4	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_60"	0	0	2	0	0	2	8	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_61"	0	0	1	0	0	0	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_62"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_63"	0	0	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_64"	0	0	1	0	0	1	4	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_65"	0	0	1	0	1	0	6	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_66"	0	0	1	0	0	1	3	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_67"	0	0	3	0	0	1	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_68"	0	0	0	0	0	2	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_69"	0	0	6	0	0	2	15	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_70"	0	0	9	0	2	2	6	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_71"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_72"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_73"	0	0	2	0	0	1	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_74"	0	0	1	0	0	2	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_75"	0	0	1	0	0	2	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_76"	0	0	0	0	0	0	2	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_77"	0	0	2	0	1	3	3	1
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_78"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_79"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_80"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_110_length_94830_cov_57.075748_81"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_1"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_2"	0	0	1	0	0	0	1	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_3"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_4"	0	0	3	0	1	2	7	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_5"	0	0	0	0	0	0	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_6"	0	0	2	0	0	1	25	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_7"	0	0	0	0	0	1	4	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_8"	0	1	29	0	1	0	370	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_9"	0	1	6	0	1	0	52	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_10"	0	0	1	0	0	0	7	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_11"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_12"	0	0	3	0	1	2	4	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_13"	0	0	1	0	0	1	3	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_14"	0	1	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_15"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_16"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_17"	0	0	2	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_18"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_19"	0	0	0	0	0	1	7	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_20"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_21"	1	1	4	0	0	9	31	6
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_22"	0	0	2	0	0	2	3	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_23"	0	0	4	0	1	2	8	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_24"	0	0	2	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_25"	0	0	9	1	1	3	14	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_26"	0	0	1	0	1	0	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_27"	0	0	1	0	0	1	4	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_28"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_29"	0	0	2	0	0	1	4	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_30"	0	0	0	0	0	0	3	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_31"	0	0	12	1	3	1	5	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_32"	0	0	1	0	0	2	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_33"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_34"	0	1	3	0	0	1	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_35"	0	0	7	0	0	3	7	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_36"	0	0	3	0	0	1	5	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_37"	0	0	3	0	0	1	8	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_38"	0	0	2	0	0	1	3	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_39"	0	2	10	0	1	1	57	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_40"	0	0	7	0	1	2	5	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_41"	0	0	1	0	1	1	1	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_42"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_43"	0	0	1	0	0	1	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_44"	0	1	4	0	1	2	5	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_45"	1	1	6	1	1	2	6	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_46"	0	0	4	0	0	1	3	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_47"	0	0	0	0	1	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_48"	0	0	0	0	0	1	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_49"	0	0	0	0	0	2	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_50"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_51"	0	0	1	0	0	1	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_52"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_53"	0	0	2	0	0	0	2	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_54"	0	0	4	1	1	3	7	1
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_55"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_56"	0	0	1	0	0	2	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_57"	0	1	10	0	0	1	8	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_58"	0	0	2	0	0	2	3	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_59"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_60"	0	0	1	0	0	0	10	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_61"	0	0	4	0	0	0	56	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_62"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_63"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_64"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_65"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_66"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_67"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_68"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_69"	0	0	0	0	0	1	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_70"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_71"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_72"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_73"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_74"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_75"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_76"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_77"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_78"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_79"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_117_length_93606_cov_54.743904_80"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_1"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_2"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_3"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_4"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_5"	1	0	9	0	0	37	25	9
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_6"	1	0	4	0	0	14	15	4
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_7"	1	0	8	0	0	32	34	8
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_8"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_9"	2	2	12	1	3	30	43	9
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_10"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_11"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_12"	0	0	0	0	0	1	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_13"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_14"	0	0	7	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_15"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_16"	0	0	1	0	0	1	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_17"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_18"	0	0	2	0	1	1	6	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_19"	0	0	2	0	0	1	3	1
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_20"	0	0	3	0	1	2	5	1
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_21"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_22"	0	0	0	0	1	1	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_23"	0	0	3	0	0	2	3	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_24"	0	0	2	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_25"	0	0	4	0	1	2	17	1
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_26"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_27"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_28"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_29"	0	0	2	0	1	2	5	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_30"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_31"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_32"	0	0	2	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_33"	0	0	3	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_34"	0	0	11	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_35"	0	0	2	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_36"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_37"	0	0	2	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_38"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_39"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_40"	0	0	1	0	0	1	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_41"	0	0	1	0	0	0	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_42"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_43"	0	0	2	0	0	0	4	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_44"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_45"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_46"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_47"	0	0	0	0	0	1	3	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_48"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_49"	0	0	1	0	1	1	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_50"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_51"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_52"	0	0	1	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_53"	0	0	1	0	0	1	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_54"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_55"	0	0	6	0	3	4	4	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_56"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_57"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_58"	0	0	4	0	0	0	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_59"	0	0	2	0	0	1	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_60"	0	0	1	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_61"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_62"	0	0	1	0	0	1	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_63"	0	0	0	0	0	0	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_64"	0	0	0	0	0	1	0	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_65"	0	0	2	0	0	1	2	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_66"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_67"	0	0	0	0	0	0	1	0
"ERR4968588_bin.12_NODE_120_length_93203_cov_82.058820_68"	0	0	0	0	0	0	0	0
